original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Target,Image
0.644990641,74.88290682,74.96665926,2832.5,48.29877404,207.5807358,0.073285344,2833,0.908872251,41.2,238,106935605,2.651978053,41,4.110243544,255,50.24423238,182.0547123,206,0,255,27.75016554,194.2843766,-1.535244082,106935605,0.21760119,4602.500713,66.34553192,2585.641167,-186.0365465,24.18095521,5.049263934,0.65429447,0.929363519,1.626738411,4.169626592,0.763034278,0.748802314,0.972985815,0.940168731,-0.376552772,0.923389597,0.295449481,7.846179019,0.112708799,4.251047007,0.881801434,0.270122208,15.69235804,3.430617402,7.307554786,5.461576623,344.4408754,0.121581672,5.493786171,616.4641723,7.386808614,68.53335687,37.37063184,2703.467349,2.39654496,0.093841527,0.09537704,5.795802652,0.011580259,181.9257038,0.152568514,9.629240998,64.42692317,12.00163354,879.8645077,0.678136544,0.123289869,5.100049011,382.7482921,0.318727196,0.419255206,6.051882963,0.5774038,35.41168732,0.080449494,28.69741697,0.105894528,11.78412603,58.33579336,3698.180812,291733.31,75.89686819,0.136018781,67.67896679,0.249737885,0.503400362,28.70337493,0.057090911,5.673743482,0.095658313,3588.897319,2.671543696,0.00325283,47.08116644,0.110268456,0.195769098,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221442027A_15.png
0.956397864,487.7012912,565.3777498,39054,466.4364732,2864.289681,0.073341775,39061,0.244579895,11,232,465682384,2.959762642,88,3.277796032,255,57.79285405,81.38183866,57,0,255,39.81682383,109.1875764,1.146476918,465682384,0.151850613,5298.923168,20.31294123,3079.755641,185.791484,29.55539419,4.72798023,0.724290108,0.79023483,1.363681581,4.089456517,0.800676351,0.792155971,0.976328072,0.950287917,-0.506344332,0.972921096,0.275713632,3.755803592,0.079838226,4.384442267,0.93033454,0.180879105,7.511607184,3.732116141,8.570843605,5.857932648,5240.259568,0.134155797,5.116855698,5931.436804,8.484732572,22.85287115,42.03847828,826.1558588,15.84347263,0.319040667,0.066211452,2.025651128,0.013905622,1859.730717,0.130168745,8.983012024,27.07188181,16.09024693,302.5238758,6.536113907,0.246705265,5.56680837,3924.927243,0.270511801,0.365460434,8.235410855,0.525820986,15.92769862,0.10474096,259.9388707,0.12129672,9.738625731,36.3070462,6380.016332,72359.25338,2993.354982,0.152258505,381.6542231,0.178093431,0.426353791,15.55101722,0.062307482,6.682200151,0.054862907,6047.783634,156.5156835,0.000261546,42.05865877,0.106408988,0.019079621,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_44.png
0.544813842,539.731041,474.605099,14399,294.0529422,967.4772721,0.067190588,14401,0.439673536,13,247,430394866,2.956965578,169,1.444683976,255,84.69397081,147.0793695,144,0,255,75.70994978,172.8769994,-0.252618008,430394866,0.159716324,8254.115984,50.78117118,3014.467698,-61.71395742,44.12430433,8.547458522,0.675520625,1.185501092,1.559010795,7.110506224,0.772091136,0.75957631,0.957768921,0.931507888,-0.48629522,0.96922028,0.250186175,6.472001915,0.087373974,4.432951985,0.944609273,0.236678744,12.94400383,3.739826834,13.16794071,5.781887286,1856.111312,0.128887668,5.667497253,2300.074786,13.05725447,54.32768558,40.85139921,2446.096313,6.207545854,0.182071178,0.079890423,4.071299046,0.015577053,687.1968212,0.124274082,13.91460748,48.48383062,16.07483966,1032.083562,2.005743304,0.213245124,5.404880564,1711.252931,0.306012303,0.383549753,8.97242986,0.566757907,26.48949876,0.124535667,160.9486692,0.152993032,15.39394364,50.09410646,5559.810837,430772.0846,563.7425748,0.201677372,229.4239544,0.218083607,0.473581207,25.68206962,0.080017564,5.977660905,0.073050483,5372.417639,26.00693195,0.00044456,67.37179612,0.253070458,0.033301336,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_133.png
0.589108192,84.17592663,82.73451517,3156.5,49.58872797,230.3086579,0.0729633,3157,0.864763926,11,131,18110524,2.52742188,65,4.406079995,255,37.05069698,60.66582198,50,0,255,28.19989148,75.7405086,1.044079007,18110524,0.190654953,2056.282687,11.20339074,488.1901306,33.8464956,11.69767285,0.854182574,0.863217017,0.293708078,0.878162675,0.765810208,0.882906817,0.880849023,0.995057251,0.97787093,-0.613109739,0.976162854,0.209805378,2.914183118,0.127611843,3.483862763,0.956797995,0.225395861,5.828366236,3.154191808,3.137963856,5.028515797,647.5384859,0.205111969,4.105666609,601.8976877,3.306853888,11.98479569,53.63034526,572.7513462,21.15962476,0.35286337,0.037880968,0.681650901,0.009802121,133.032264,0.171662853,3.970622189,15.14884006,38.40403948,374.9891338,17.42665051,0.263636829,5.593608008,126.6946867,0.160139717,0.245327843,20.0935379,0.37582,7.268955107,0.071089696,12.31506849,0.168699568,6.881215988,23.65753425,20789.35616,151193.5342,10794.60533,0.169009743,10.8630137,0.148808407,0.375266605,10.9238423,0.072911518,5.165785004,0.023123218,18919.08989,8.83900526,0.007064219,10.23542489,0.032082379,0.374133576,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221442027A_2.png
0.120720608,514.8770197,320.8519908,5872,62.15626702,441.3036072,0.075153884,5873,0.61554595,20,238,149239466,3.279240818,146,1.71257541,255,69.01400867,138.0214541,133,0,255,57.09112273,159.4086349,-0.154509391,149239466,0.112926546,6361.191094,43.61241889,2175.699659,-24.38139391,34.03508743,6.373764384,0.684508813,1.084739886,1.696309167,5.180067842,0.739226871,0.725087177,0.966657246,0.931955353,-0.450450452,0.972446134,0.327029448,6.057804787,0.046489772,5.08021611,0.90182049,0.100977612,12.11560957,4.097558715,10.10221295,6.258452424,705.0398434,0.120047649,5.115211763,663.217606,10.14968186,46.75702367,33.62932062,1567.347863,4.935615961,0.16164199,0.103171777,5.339294543,0.016235977,278.8475344,0.103734419,11.06156554,47.17568465,8.799514539,409.3587178,1.266734058,0.172099224,5.405471481,926.4783257,0.341486372,0.457517453,3.89950028,0.599489619,28.67997711,0.104555206,58.73154362,0.098542858,11.97414531,52.36912752,2163.864094,130838.8423,150.0097767,0.15495297,154.7516779,0.259650466,0.523083911,29.77897931,0.074543372,5.979036698,0.101481355,2066.762249,10.379327,0.001614737,48.90689096,0.175449783,0.07940037,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/Image_4116.png
0.733239563,69.92007476,74.02702209,2785.5,51.26816506,206.2081528,0.074029134,2786,0.907299521,6,251,101641156,2.734361464,142,1.934312378,255,82.0902858,168.4314429,227,0,255,69.14278494,191.0047826,-0.677501144,101641156,0.20837703,8113.676025,60.72199377,3028.615543,-130.9444965,39.69613949,10.91711718,0.56872122,1.422144524,1.635895685,8.860635912,0.755197617,0.739162845,0.946795827,0.920385617,-0.45720497,0.954524906,0.22768919,7.316224752,0.122588256,4.153956241,0.952484764,0.304245214,14.6324495,3.479543625,12.65331417,5.458902292,355.6338837,0.127650353,6.279926965,580.5384063,12.49232678,65.49030869,40.40129218,2880.580043,4.13547518,0.155130881,0.096863205,5.210640847,0.020763608,158.2072839,0.144142209,14.8010467,59.07229385,16.12359223,1198.633589,1.360376657,0.210811742,5.091202537,378.0295696,0.340128148,0.394831299,9.424676196,0.602202632,33.9090631,0.136598288,35.73003802,0.135855658,15.45510272,51.86692015,4340.676806,380508.2966,144.3342536,0.228220586,70.37642586,0.267590973,0.534092455,25.6978548,0.121096959,5.570485333,0.094400574,4228.461854,5.584512683,0.001658686,88.94723779,0.289059199,0.149728509,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44211490506A_31.png
0.667153886,470.9581821,464.8440599,23303,314.2015814,1719.432683,0.073785894,23307,0.314720963,15,168,253414991,2.974274839,77,3.809014241,255,49.96052811,82.11914875,65,0,255,32.92776366,104.2732628,1.177938555,253414991,0.146191141,4129.358739,18.97784064,2110.786086,128.4639487,22.71765036,3.609226362,0.725829481,0.673863935,1.30245836,3.143577353,0.811740652,0.804115044,0.981594729,0.955926065,-0.519849622,0.97536629,0.274515411,3.768375487,0.077031986,4.371352962,0.92999436,0.146864998,7.536750974,3.72968499,6.581719181,5.864692626,3205.931137,0.137552286,5.102856811,3407.276913,6.588672494,21.11043892,43.2166731,780.5349037,12.27653676,0.253041179,0.065118859,1.919440191,0.010940696,1065.468621,0.129303537,7.375294186,25.51160319,17.18608722,316.6414966,4.923011003,0.208963917,5.620974108,2185.113799,0.259544637,0.353295147,8.645381491,0.512094867,15.15120139,0.085353853,157.1958599,0.125155939,8.213344735,35.71735669,6238.71258,81513.19506,1852.563238,0.121012847,249.4745223,0.198626212,0.450096724,15.83752832,0.049209911,6.337098083,0.053889389,5894.367824,66.28930675,0.000624929,33.01133727,0.069541408,0.034766947,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_71.png
0.710743258,70.31975361,69.37578828,2717.5,49.9792908,203.3380951,0.074825426,2718,0.908805523,103,157,42557822,1.619170465,20,9.81075284,254,16.56356961,122.7270052,117,1,253,9.875196818,125.131016,1.176081968,42557822,0.450417217,595.853362,29.3958651,68.64971422,6.861801757,2.726801766,0.849315335,0.520624491,0.343607803,1.010503874,0.729415116,0.862667137,0.859299916,0.994439815,0.973722353,-0.36762189,0.821584742,0.237692105,5.378321707,0.324955262,2.539711589,0.860937878,0.544834568,10.75664341,2.149117218,0.894029275,4.072476216,467.2994849,0.171927699,5.09964746,1224.233996,1.016427832,30.40654893,50.70934511,1474.633922,1.875654681,0.041257368,0.063681302,2.075821701,0.004921437,202.015222,0.264978936,2.005968005,32.79085872,32.34682912,904.1457681,1.241217459,0.051915116,4.780934237,184.4253413,0.239775541,0.280813098,19.31104813,0.498718586,16.62137248,0.033750711,35.95104895,0.251405937,5.147342168,34.21678322,21363.76224,547481.1399,843.4930401,0.095041336,47.83916084,0.334539586,0.599661848,19.8693885,0.061830657,4.548189529,0.052612215,21002.49645,2.634897014,0.004683323,14.32537001,0.006956518,0.280011171,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221442027A_20.png
0.920041744,564.566545,436.807738,10773.5,519.4247884,696.156421,0.06461748,10775,0.528538353,10,243,247748329,3.008963286,200,1.397991262,255,84.44280606,119.4569838,106,0,255,74.97341724,151.6340475,0.201588945,247748329,0.149655689,8722.913393,38.53271398,3598.106603,73.78275256,48.42419859,7.165575997,0.742230603,1.003948981,1.381824476,6.141066116,0.798145132,0.789144835,0.96482825,0.941548829,-0.543989942,0.980019098,0.244814343,5.312066548,0.080463723,4.365836173,0.9622338,0.167474504,10.6241331,3.767562026,13.89744365,5.797970335,1495.020974,0.138749046,5.03029423,1612.540046,13.84786976,42.1561949,43.41967517,1770.286868,13.0325159,0.285161689,0.064114746,3.713714505,0.012466117,489.7956443,0.129728424,14.5784207,45.11283918,17.33871991,719.4918423,5.237215398,0.258762221,5.588119343,970.7322272,0.253463131,0.350510441,8.803861764,0.505839911,25.39690525,0.112648142,100.8705036,0.181421769,14.80889964,67.34532374,7563.929856,319978.0378,3382.855315,0.128251412,109.0719424,0.196172558,0.45284051,36.65572234,0.043863956,5.879401867,0.051600928,7188.364975,27.12425582,0.000613163,59.93595648,0.232660513,0.053712981,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44212812284A_40.png
0.45824443,591.5830141,573.4744981,25494,271.0896209,1994.403246,0.078230299,25499,0.283799059,9,246,612309343,3.042768322,191,1.524517409,255,79.46449736,125.9572924,112,0,255,68.75820121,154.9615203,0.142424766,612309343,0.142125363,8147.833268,39.9966759,3251.404685,52.00604913,43.4689046,9.180586065,0.651513651,1.246976128,1.575699934,7.577845147,0.766084068,0.752728957,0.955075136,0.928582118,-0.495788033,0.972937827,0.24923335,5.605762952,0.073992833,4.539501249,0.950081061,0.185720387,11.2115259,3.780244323,13.16237267,5.899795669,3241.75854,0.127132771,5.598193655,3624.05463,12.9359583,44.1698498,39.93635045,1879.242362,9.621227913,0.243137685,0.080424931,3.733119044,0.015900745,1200.582727,0.119934263,13.08208784,41.7466548,14.87028421,747.573395,3.242819198,0.238631445,5.43229934,3164.603985,0.310201744,0.392515393,7.970363758,0.569505473,23.96127387,0.12499602,271.0633245,0.143041332,14.25512326,49.2116095,3982.945119,191366.962,1397.167941,0.164485182,386.101847,0.203747676,0.456552756,24.05881187,0.070200458,6.247737548,0.07431664,3801.882887,67.42966939,0.0002303,71.99352094,0.263977404,0.017761375,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_148.png
0.122504008,500.5206657,304.9213013,4793,61.3157875,376.6345597,0.078580129,4794,0.651611107,32,183,84689474,2.916479341,48,3.2829614,255,39.05032138,121.6891948,125,0,255,23.62336153,132.9124621,-0.176252699,84689474,0.16763558,2857.462432,31.83293545,717.7017231,-17.57979445,14.26525306,4.132247092,0.551020029,0.906756888,1.7372887,3.284241833,0.7539163,0.735662076,0.975787807,0.939085516,-0.376590506,0.93805146,0.286398244,5.412916008,0.081930554,4.733205178,0.805515461,0.183487654,10.82583202,3.659031876,4.599375038,5.807431663,568.682937,0.118623892,6.204428286,803.6449729,4.61792897,33.73153942,37.10262829,1146.227576,3.508145846,0.119021237,0.112943353,4.786791084,0.015218615,252.859458,0.122092274,6.509715393,37.04365815,12.59184547,385.3972787,1.135529686,0.140008377,5.249841201,755.6907546,0.360599243,0.430173133,6.888457713,0.620237905,24.79722444,0.088967616,52.57092199,0.093210855,8.981775942,44.07269504,2308.609929,73233.85284,98.48887852,0.138497325,159.4042553,0.282631658,0.548105195,25.63171713,0.072450223,5.843834882,0.117647059,2236.359929,6.079814685,0.002702453,34.56917347,0.064133524,0.090017282,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/Image_4111.png
0.245294423,570.8764955,425.3998119,8853.5,140.0328208,640.3990617,0.07233287,8855,0.520848888,8,248,265236899,2.886722175,205,1.295563358,255,93.17048492,141.9872388,155,0,255,85.76077674,173.0703564,-0.222411148,265236899,0.181007773,9792.972282,49.70997363,3996.8741,-77.57413499,52.90360316,9.90911341,0.684662821,1.338492359,1.624805882,8.064999054,0.751819461,0.737259232,0.951533545,0.923569271,-0.459005105,0.960482039,0.25921478,6.241902148,0.099856955,4.389844117,0.922013942,0.255589948,12.4838043,3.701481487,15.70317914,5.658588128,1096.820892,0.123864584,5.456506225,1602.823828,15.45985308,54.25917561,38.05409373,2316.232524,9.952708406,0.25648922,0.083009097,4.259868238,0.015251854,457.0490303,0.125501595,14.64450156,48.31053772,13.72723419,902.549933,3.09506879,0.243179396,5.301259076,1197.032131,0.321700332,0.411321287,7.423402608,0.579097468,26.84538867,0.123157471,96.75953079,0.141876145,14.00652729,52.36656891,5851.904692,392867.1804,1809.480163,0.150353068,131.9501466,0.193475288,0.445977646,24.945984,0.051543648,6.107024525,0.077018634,5683.323787,23.75234718,0.000516182,83.02413635,0.338197272,0.052681181,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44211490506A_36.png
0.811717411,63.02778936,63.63961031,2529.5,51.16075401,191.3380951,0.075642655,2530,0.93179597,22,162,41507667,2.547963273,32,3.473690514,255,37.49119499,116.8225296,128,0,255,22.32834631,128.0866601,-0.43849834,41507667,0.246502523,2758.689058,29.42008069,678.2754321,-41.90073433,13.60343286,4.28325747,0.521223674,0.96221893,1.803449747,3.34114377,0.734346518,0.714664838,0.974725747,0.934955158,-0.326260843,0.895331405,0.312146235,5.204808371,0.133068791,4.246203155,0.837933412,0.321787851,10.40961674,3.270390319,4.471672583,5.17471877,293.3928854,0.115965567,6.009638645,623.6513834,4.445916199,31.5229249,34.0284585,1029.004348,5.004577494,0.151416254,0.1279681,4.895837239,0.018362243,177.6972145,0.151329213,5.883934823,33.20694726,10.41753984,324.3937384,1.444748999,0.153772009,4.779946054,475.7317259,0.403949684,0.463339921,5.694067412,0.659863966,23.17559166,0.102263512,34.2962963,0.105852766,8.590268252,41.61728395,3692.882716,126496.6821,252.7073462,0.119946268,107.6975309,0.332399787,0.593405898,24.91466277,0.079515114,5.384360062,0.128063241,3631.907827,3.636165504,0.003845152,39.63791758,0.065077371,0.162884182,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/Image_4098.png
0.890601833,491.164089,515.9844959,17746.5,437.4316382,1555.22453,0.087635564,17751,0.303646438,12,245,528228967,3.013171575,190,1.398847047,255,87.03171098,144.8360656,166,0,255,78.11300265,172.5042084,-0.293604811,528228967,0.159750944,8780.216041,50.77056672,3534.03064,-97.26757524,48.1751733,8.065637849,0.71326596,1.157312717,1.585747938,6.695058969,0.767233104,0.754352609,0.959832986,0.932085437,-0.473961257,0.968383258,0.262720043,6.383028133,0.084586553,4.549937059,0.932319091,0.228833236,12.76605627,3.81451994,14.06020279,5.913268326,2214.199594,0.124736612,5.566656216,2835.739001,13.90636511,54.08100952,39.23750775,2272.580024,8.443025535,0.216823072,0.084999651,4.338760932,0.016072632,860.8095439,0.121201052,13.94776412,50.14247706,13.64396351,827.9509747,2.821585252,0.216001821,5.459239476,2222.04963,0.309052297,0.399667624,7.098737923,0.569490269,27.47826265,0.119726192,194.3724382,0.137365681,14.41872117,49.44169611,4134.301767,304382.906,785.5373716,0.180278473,319.2869258,0.225644471,0.482740307,25.71310264,0.073038671,6.08069728,0.079713819,3976.927845,36.79707616,0.000345287,65.61565986,0.263757743,0.028538677,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221590363A_9.png
0.171543275,302.8974164,220.8189303,5042,51.96001468,423.7888886,0.084051743,5043,0.593959437,15,246,175332972,2.64712206,159,1.717835575,255,84.36154626,162.7150506,220,0,255,72.86036496,186.4607012,-0.654459293,175332972,0.212869343,8291.405419,59.22319092,3518.093552,-183.1611409,43.37389204,9.034851017,0.655201284,1.286749999,1.64128542,7.340633126,0.747090301,0.733906978,0.95458525,0.924956316,-0.401304269,0.93352505,0.28562639,7.116051047,0.10875232,4.18138924,0.923634051,0.273105667,14.23210209,3.540898477,13.10218576,5.466718759,610.0696014,0.120973548,5.229194385,1073.500099,13.13325492,62.84651993,36.20880428,2492.507039,5.135872286,0.17542388,0.092201497,5.359739795,0.019017084,337.2694231,0.155859703,14.55508623,57.44630524,10.8500206,760.5122851,1.423479569,0.205723189,4.995273012,708.9270998,0.322602372,0.429258378,5.15549329,0.581330968,31.59748344,0.127938968,72.00699301,0.167848469,17.00834053,55.07925408,4714.053613,431532.4872,206.292201,0.228504393,103.2284382,0.24062573,0.504840755,30.41565612,0.103119128,5.496236256,0.085068412,4575.867834,11.35593605,0.000925775,69.78888741,0.343081718,0.085514279,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221442027A_27.png
0.781822906,484.7682446,493.0922835,35898.5,379.0029177,2491.388094,0.069400897,35904,0.269588709,15,231,448630696,3.020338062,82,3.172795868,255,56.8118262,85.52261586,62,0,255,38.49610899,111.7823087,1.120524192,448630696,0.145594824,5181.166712,21.2709569,2768.267361,172.4682585,28.38895058,4.792513487,0.711146131,0.82421525,1.417111672,4.098754736,0.788565283,0.779502228,0.975671549,0.947702748,-0.491116957,0.97208371,0.293756959,3.920688214,0.071490903,4.521589212,0.908869111,0.148760604,7.841376427,3.830069349,8.295366018,5.965802537,4606.92441,0.128312289,5.021307712,5227.436553,8.283807231,23.91981395,39.99398396,827.8243928,11.55246622,0.265982246,0.073119518,2.448293311,0.014024855,1761.228273,0.127038749,9.168407467,28.01616742,13.50715594,273.5495499,3.838992773,0.236370094,5.55538602,3916.444755,0.277855794,0.385778743,6.432734962,0.532700716,16.96677724,0.109485269,264.018018,0.118927035,10.50027007,39.65540541,4872.130631,63058.80856,1422.241608,0.149608593,473.6396396,0.213351189,0.473323407,19.34404391,0.061684823,6.437655587,0.061831551,4610.565576,124.1720268,0.00030774,42.30587048,0.109660264,0.018909521,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_76.png
0.666420043,86.06254705,85.84287973,3863.5,57.35380634,240.8944443,0.062351351,3864,0.914678785,38,219,90698664,3.220562577,120,1.791943266,255,61.49398252,136.7158385,162,0,255,49.90438655,153.2081562,-0.320308281,90698664,0.120740396,4781.518631,41.35133677,1274.958996,-43.88775205,26.28757264,4.383244822,0.714210264,0.872510005,1.549564618,3.609858157,0.762398017,0.751331781,0.97567967,0.94257563,-0.481400875,0.975903417,0.327680103,5.989577978,0.0578652,4.869971037,0.91976755,0.160122514,11.97915596,4.053191094,7.667704364,6.108837908,470.5559006,0.121779477,5.226627434,466.5408903,7.676941208,43.57142857,36.23861284,1664.035197,2.797548488,0.110251498,0.097933235,4.327937552,0.018304288,172.6859207,0.104112984,9.313129988,41.68627933,10.59103904,497.8750435,0.804694086,0.14471733,5.422333197,528.9056682,0.315534885,0.428894928,4.940166497,0.574032793,23.63468244,0.100081527,38.85465116,0.112949567,12.6603485,43.45639535,2872.215116,154826.9651,96.0544613,0.214533536,102.3372093,0.297491888,0.565091122,26.94830705,0.127003532,5.643312822,0.089026915,2746.044754,4.242733206,0.00391081,33.49348788,0.106671746,0.13169543,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44212812284A_47.png
0.677754677,496.3071768,460.6625663,21391.5,336.3745102,1540.378859,0.072008922,21395,0.336587514,11,246,545427807,3.054395616,183,1.456966376,255,81.44170919,131.6664174,112,0,255,72.20236834,159.6660173,0.051845695,545427807,0.143526841,8157.191597,42.88235834,3115.827347,28.23899318,44.05617862,8.301206235,0.683020881,1.169539803,1.541314563,6.903121907,0.766416076,0.753984253,0.959135466,0.931788789,-0.499871432,0.974429058,0.267238125,5.826112905,0.074627716,4.548638298,0.952018259,0.204204782,11.65222581,3.834344469,13.08934621,5.910612043,2691.206777,0.125786715,5.362372997,3070.756766,12.91753847,46.63131573,39.12610423,1997.133209,7.932988863,0.217242815,0.077448929,3.790442557,0.01470445,1002.386809,0.117469596,13.00068997,42.66667927,13.76503163,737.4071669,2.565093488,0.227552008,5.441940219,2626.187386,0.303818964,0.398667913,7.197197521,0.5623496,23.62096493,0.124088579,227.2580645,0.152727194,14.78763441,50.78763441,4748.214382,328797.2614,863.7941415,0.1723161,272.5443548,0.183161529,0.431772677,25.77645124,0.058383739,6.297714462,0.06954896,4541.477139,48.48394961,0.000305039,65.22548307,0.244333086,0.022689408,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44213572511A_134.png
0.729368639,96.37063975,97.65244493,5285.5,70.28972237,283.2792206,0.053595539,5286,0.909773436,101,162,93026613,1.930014524,46,6.655622046,255,23.76612183,129.0580779,123,0,255,18.70106609,132.6600098,-0.37243886,93026613,0.321780103,942.6907246,33.61987075,136.1762858,-3.843885008,5.169166003,0.910265652,0.700216784,0.298126208,0.90996556,0.820027992,0.886520034,0.883693621,0.994619363,0.97781024,-0.55643318,0.937329129,0.1945059,5.70571132,0.240795492,2.749240533,0.951248979,0.357081553,11.41142264,2.420236515,1.519857914,4.056209153,1241.320469,0.234831719,4.7757613,1700.929625,1.601587672,34.2077185,56.05826712,2022.513053,2.098429838,0.048886852,0.050812509,1.627341842,0.004217824,304.1143784,0.250325036,2.535129157,30.08121738,60.84663221,2457.60139,1.847458384,0.078320369,5.029242252,265.6803176,0.216531589,0.22985244,41.22126831,0.47051528,14.05187469,0.045195601,46.65454545,0.212066116,5.689483471,31.46818182,36232.57273,1206276.309,1210.168206,0.111922466,59.84545455,0.272024793,0.538989871,17.28499829,0.051107314,5.051462448,0.041619372,35655.26289,3.754566769,0.003795658,10.4243672,0.01208971,0.15214028,CLL,/home/salma.hassan/AI702/MaskAttention/data/images/train/CLL/44221442027A_5.png
